Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0006418,tRNA aminoacylation for protein translation,19_GO:0008152 metabolic process,-16,25,18,30244,41,407,14,3.4,0.9,1615|2058|2617|3035|3376|3735|4141|4677|5859|5917|6897|51520|80222|123283,DARS1|EPRS1|GARS1|HARS1|IARS1|KARS1|MARS1|NARS1|QARS1|RARS1|TARS1|LARS1|TARS2|TARS3,-14
MyList,Reactome Gene Sets,6,R-HSA-72613,Eukaryotic Translation Initiation,,-16,12,15,30244,120,407,20,4.9,1.1,1968|1974|1981|3646|3921|6192|6218|6224|8661|8662|8663|8664|8665|8667|8668|8890|8891|10480|27335|51386,EIF2S3|EIF4A2|EIF4G1|EIF3E|RPSA|RPS4Y1|RPS17|RPS20|EIF3A|EIF3B|EIF3C|EIF3D|EIF3F|EIF3H|EIF3I|EIF2B4|EIF2B3|EIF3M|EIF3K|EIF3L,-13
MyList,Reactome Gene Sets,6,R-HSA-72737,Cap-dependent Translation Initiation,,-16,12,15,30244,120,407,20,4.9,1.1,1968|1974|1981|3646|3921|6192|6218|6224|8661|8662|8663|8664|8665|8667|8668|8890|8891|10480|27335|51386,EIF2S3|EIF4A2|EIF4G1|EIF3E|RPSA|RPS4Y1|RPS17|RPS20|EIF3A|EIF3B|EIF3C|EIF3D|EIF3F|EIF3H|EIF3I|EIF2B4|EIF2B3|EIF3M|EIF3K|EIF3L,-13
MyList,Reactome Gene Sets,6,R-HSA-9679506,SARS-CoV Infections,,-15,5.9,12,30244,414,407,33,8.1,1.4,161|857|3066|3276|3320|3339|3615|3654|3921|4927|5478|5479|5931|6185|6192|6218|6224|6396|6632|7415|7529|7531|7532|9631|9632|10427|10484|10802|23367|25929|55746|64398|375790,AP2A2|CAV1|HDAC2|PRMT1|HSP90AA1|HSPG2|IMPDH2|IRAK1|RPSA|NUP88|PPIA|PPIB|RBBP7|RPN2|RPS4Y1|RPS17|RPS20|SEC13|SNRPD1|VCP|YWHAB|YWHAE|YWHAG|NUP155|SEC24C|SEC24B|SEC23A|SEC24A|LARP1|GEMIN5|NUP133|PALS1|AGRN,-13
MyList,GO Biological Processes,19,GO:0002181,cytoplasmic translation,19_GO:0008152 metabolic process,-15,12,14,30244,123,407,20,4.9,1.1,1968|1974|1981|3646|3921|4686|6218|6224|8661|8662|8663|8664|8665|8667|8668|8891|10399|10480|27335|51386,EIF2S3|EIF4A2|EIF4G1|EIF3E|RPSA|NCBP1|RPS17|RPS20|EIF3A|EIF3B|EIF3C|EIF3D|EIF3F|EIF3H|EIF3I|EIF2B3|RACK1|EIF3M|EIF3K|EIF3L,-13
MyList,Reactome Gene Sets,6,R-HSA-2132295,MHC class II antigen presentation,,-15,12,14,30244,123,407,20,4.9,1.1,161|829|830|832|1213|1508|5476|6396|6712|7280|7846|9632|10121|10382|10427|10484|10802|22872|84617|347733,AP2A2|CAPZA1|CAPZA2|CAPZB|CLTC|CTSB|CTSA|SEC13|SPTBN2|TUBB2A|TUBA1A|SEC24C|ACTR1A|TUBB4A|SEC24B|SEC23A|SEC24A|SEC31A|TUBB6|TUBB2B,-13
MyList,GO Biological Processes,19,GO:0043039,tRNA aminoacylation,19_GO:0008152 metabolic process,-15,24,18,30244,44,407,14,3.4,0.9,1615|2058|2617|3035|3376|3735|4141|4677|5859|5917|6897|51520|80222|123283,DARS1|EPRS1|GARS1|HARS1|IARS1|KARS1|MARS1|NARS1|QARS1|RARS1|TARS1|LARS1|TARS2|TARS3,-13
MyList,GO Biological Processes,19,GO:0043038,amino acid activation,19_GO:0008152 metabolic process,-15,23,17,30244,45,407,14,3.4,0.9,1615|2058|2617|3035|3376|3735|4141|4677|5859|5917|6897|51520|80222|123283,DARS1|EPRS1|GARS1|HARS1|IARS1|KARS1|MARS1|NARS1|QARS1|RARS1|TARS1|LARS1|TARS2|TARS3,-13
MyList,Reactome Gene Sets,6,R-HSA-5389840,Mitochondrial translation elongation,,-15,15,15,30244,87,407,17,4.2,0.99,9801|10573|23107|29074|51069|51649|54148|54948|55037|55168|63875|64965|64978|65008|65080|65993|84545,MRPL19|MRPL28|MRPS27|MRPL18|MRPL2|MRPS23|MRPL39|MRPL16|PTCD3|MRPS18A|MRPL17|MRPS9|MRPL38|MRPL1|MRPL44|MRPS34|MRPL43,-12
MyList,Reactome Gene Sets,6,R-HSA-5419276,Mitochondrial translation termination,,-15,15,15,30244,87,407,17,4.2,0.99,9801|10573|23107|29074|51069|51649|54148|54948|55037|55168|63875|64965|64978|65008|65080|65993|84545,MRPL19|MRPL28|MRPS27|MRPL18|MRPL2|MRPS23|MRPL39|MRPL16|PTCD3|MRPS18A|MRPL17|MRPS9|MRPL38|MRPL1|MRPL44|MRPS34|MRPL43,-12
MyList,Reactome Gene Sets,6,R-HSA-5368286,Mitochondrial translation initiation,,-15,15,15,30244,87,407,17,4.2,0.99,9801|10573|23107|29074|51069|51649|54148|54948|55037|55168|63875|64965|64978|65008|65080|65993|84545,MRPL19|MRPL28|MRPS27|MRPL18|MRPL2|MRPS23|MRPL39|MRPL16|PTCD3|MRPS18A|MRPL17|MRPS9|MRPL38|MRPL1|MRPL44|MRPS34|MRPL43,-12
MyList,GO Biological Processes,19,GO:0006457,protein folding,19_GO:0009987 cellular process,-14,8.1,12,30244,219,407,24,5.9,1.2,811|3301|3310|3320|5034|5478|5479|5830|6950|7184|8425|8570|9530|10130|10549|10575|10576|10694|10961|54431|55898|56886|57003|391634,CALR|DNAJA1|HSPA6|HSP90AA1|P4HB|PPIA|PPIB|PEX5|TCP1|HSP90B1|LTBP4|KHSRP|BAG4|PDIA6|PRDX4|CCT4|CCT2|CCT8|ERP29|DNAJC10|UNC45A|UGGT1|CCDC47|HSP90AB2P,-12
MyList,CORUM,33,CORUM:320,"55S ribosome, mitochondrial",,-14,15,15,30244,77,407,16,3.9,0.96,9801|10573|23107|29074|51069|51649|54148|54948|55168|63875|64965|64978|65008|65080|65993|84545,MRPL19|MRPL28|MRPS27|MRPL18|MRPL2|MRPS23|MRPL39|MRPL16|MRPS18A|MRPL17|MRPS9|MRPL38|MRPL1|MRPL44|MRPS34|MRPL43,-12
MyList,Reactome Gene Sets,6,R-HSA-9675108,Nervous system development,,-14,4.8,11,30244,578,407,37,9.1,1.4,161|1213|1460|1808|1809|1981|3066|3320|3915|3921|4313|4651|4686|5684|5700|5704|5747|5962|6192|6218|6224|6709|6712|7094|7204|7280|7402|7436|7846|8218|9260|9855|10382|55110|84617|347733|375790,AP2A2|CLTC|CSNK2B|DPYSL2|DPYSL3|EIF4G1|HDAC2|HSP90AA1|LAMC1|RPSA|MMP2|MYO10|NCBP1|PSMA3|PSMC1|PSMC4|PTK2|RDX|RPS4Y1|RPS17|RPS20|SPTAN1|SPTBN2|TLN1|TRIO|TUBB2A|UTRN|VLDLR|TUBA1A|CLTCL1|PDLIM7|FARP2|TUBB4A|MAGOHB|TUBB6|TUBB2B|AGRN,-12
MyList,GO Biological Processes,19,GO:0140053,mitochondrial gene expression,19_GO:0008152 metabolic process,-14,10,13,30244,142,407,20,4.9,1.1,2617|3035|9801|10573|23107|29074|51069|51649|54148|54948|55037|55168|63875|64965|64978|65008|65080|65993|80222|84545,GARS1|HARS1|MRPL19|MRPL28|MRPS27|MRPL18|MRPL2|MRPS23|MRPL39|MRPL16|PTCD3|MRPS18A|MRPL17|MRPS9|MRPL38|MRPL1|MRPL44|MRPS34|TARS2|MRPL43,-12
MyList,Reactome Gene Sets,6,R-HSA-5368287,Mitochondrial translation,,-14,14,14,30244,93,407,17,4.2,0.99,9801|10573|23107|29074|51069|51649|54148|54948|55037|55168|63875|64965|64978|65008|65080|65993|84545,MRPL19|MRPL28|MRPS27|MRPL18|MRPL2|MRPS23|MRPL39|MRPL16|PTCD3|MRPS18A|MRPL17|MRPS9|MRPL38|MRPL1|MRPL44|MRPS34|MRPL43,-12
MyList,Reactome Gene Sets,6,R-HSA-9694516,SARS-CoV-2 Infection,,-14,6.7,12,30244,299,407,27,6.6,1.2,857|3276|3320|3339|3654|3921|4927|6185|6192|6218|6224|6396|6632|7415|7529|7531|7532|9631|9632|10427|10484|10802|23367|25929|55746|64398|375790,CAV1|PRMT1|HSP90AA1|HSPG2|IRAK1|RPSA|NUP88|RPN2|RPS4Y1|RPS17|RPS20|SEC13|SNRPD1|VCP|YWHAB|YWHAE|YWHAG|NUP155|SEC24C|SEC24B|SEC23A|SEC24A|LARP1|GEMIN5|NUP133|PALS1|AGRN,-12
MyList,CORUM,33,CORUM:7216,CCR4-NOT-CNOT8-CNOT6L complex,,-14,66,23,30244,9,407,8,2,0.69,4848|4849|9125|9337|23019|55571|85456|246175,CNOT2|CNOT3|CNOT9|CNOT8|CNOT1|CNOT11|TNKS1BP1|CNOT6L,-12
MyList,CORUM,33,CORUM:7215,CCR4-NOT-CNOT8-CNOT6 complex,,-14,66,23,30244,9,407,8,2,0.69,4848|4849|9125|9337|23019|55571|57472|85456,CNOT2|CNOT3|CNOT9|CNOT8|CNOT1|CNOT11|CNOT6|TNKS1BP1,-12
MyList,Reactome Gene Sets,6,R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,,-14,12,14,30244,112,407,18,4.4,1,1968|1974|1981|3646|3921|6192|6218|6224|8661|8662|8663|8664|8665|8667|8668|10480|27335|51386,EIF2S3|EIF4A2|EIF4G1|EIF3E|RPSA|RPS4Y1|RPS17|RPS20|EIF3A|EIF3B|EIF3C|EIF3D|EIF3F|EIF3H|EIF3I|EIF3M|EIF3K|EIF3L,-12
MyList,Reactome Gene Sets,6,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,,-14,12,13,30244,113,407,18,4.4,1,1968|1974|1981|3646|3921|6192|6218|6224|8661|8662|8663|8664|8665|8667|8668|10480|27335|51386,EIF2S3|EIF4A2|EIF4G1|EIF3E|RPSA|RPS4Y1|RPS17|RPS20|EIF3A|EIF3B|EIF3C|EIF3D|EIF3F|EIF3H|EIF3I|EIF3M|EIF3K|EIF3L,-12
MyList,GO Biological Processes,19,GO:0006886,intracellular protein transport,19_GO:0051179 localization,-14,4.2,10,30244,702,407,40,9.8,1.5,161|372|811|1213|1315|2017|3320|3836|3839|4927|5476|5830|6396|7184|7415|7514|7529|7531|7532|7846|8218|8239|8878|8924|9631|9632|9919|10427|10484|10802|10961|22820|22872|23197|23633|26286|51429|55705|55746|157769,AP2A2|ARCN1|CALR|CLTC|COPB1|CTTN|HSP90AA1|KPNA1|KPNA3|NUP88|CTSA|PEX5|SEC13|HSP90B1|VCP|XPO1|YWHAB|YWHAE|YWHAG|TUBA1A|CLTCL1|USP9X|SQSTM1|HERC2|NUP155|SEC24C|SEC16A|SEC24B|SEC23A|SEC24A|ERP29|COPG1|SEC31A|FAF2|KPNA6|ARFGAP3|SNX9|IPO9|NUP133|FAM91A1,-12
MyList,KEGG Pathway,24,hsa04141,Protein processing in endoplasmic reticulum,,-14,9.1,12,30244,171,407,21,5.2,1.1,811|824|3301|3310|3320|5034|6185|6396|6748|7184|7186|7415|9632|10130|10427|10484|10802|10961|22872|54431|56886,CALR|CAPN2|DNAJA1|HSPA6|HSP90AA1|P4HB|RPN2|SEC13|SSR4|HSP90B1|TRAF2|VCP|SEC24C|PDIA6|SEC24B|SEC23A|SEC24A|ERP29|SEC31A|DNAJC10|UGGT1,-12
MyList,Reactome Gene Sets,6,R-HSA-9012999,RHO GTPase cycle,,-14,5.3,11,30244,449,407,32,7.9,1.3,87|667|832|857|1213|1362|2873|3320|5783|6709|7037|7204|7415|7431|8239|8502|9738|9828|9855|10163|10576|11180|23191|23197|26092|26286|51479|79180|79598|85440|157769|284119,ACTN1|DST|CAPZB|CAV1|CLTC|CPD|GPS1|HSP90AA1|PTPN13|SPTAN1|TFRC|TRIO|VCP|VIM|USP9X|PKP4|CCP110|ARHGEF17|FARP2|WASF2|CCT2|WDR6|CYFIP1|FAF2|TOR1AIP1|ARFGAP3|ANKFY1|EFHD2|CEP97|DOCK7|FAM91A1|CAVIN1,-12
MyList,WikiPathways,27,WP4352,Ciliary landscape,,-14,7.9,12,30244,215,407,23,5.7,1.1,1499|2181|2720|3066|4747|4927|5476|5704|6629|7431|7465|9125|9255|9859|10238|10432|23019|26286|55746|63929|79598|85456|246175,CTNNB1|ACSL3|GLB1|HDAC2|NEFL|NUP88|CTSA|PSMC4|SNRPB2|VIM|WEE1|CNOT9|AIMP1|CEP170|DCAF7|RBM14|CNOT1|ARFGAP3|NUP133|XPNPEP3|CEP97|TNKS1BP1|CNOT6L,-12
MyList,Reactome Gene Sets,6,R-HSA-6807878,COPI-mediated anterograde transport,,-13,13,14,30244,101,407,17,4.2,0.99,372|829|830|832|1315|2804|6709|6712|7280|7846|10121|10382|11316|22820|26286|84617|347733,ARCN1|CAPZA1|CAPZA2|CAPZB|COPB1|GOLGB1|SPTAN1|SPTBN2|TUBB2A|TUBA1A|ACTR1A|TUBB4A|COPE|COPG1|ARFGAP3|TUBB6|TUBB2B,-11
MyList,Reactome Gene Sets,6,R-HSA-422475,Axon guidance,,-13,4.7,10,30244,553,407,35,8.6,1.4,161|1213|1460|1808|1809|1981|3320|3915|3921|4313|4651|4686|5684|5700|5704|5747|5962|6192|6218|6224|6709|6712|7094|7204|7280|7436|7846|8218|9260|9855|10382|55110|84617|347733|375790,AP2A2|CLTC|CSNK2B|DPYSL2|DPYSL3|EIF4G1|HSP90AA1|LAMC1|RPSA|MMP2|MYO10|NCBP1|PSMA3|PSMC1|PSMC4|PTK2|RDX|RPS4Y1|RPS17|RPS20|SPTAN1|SPTBN2|TLN1|TRIO|TUBB2A|VLDLR|TUBA1A|CLTCL1|PDLIM7|FARP2|TUBB4A|MAGOHB|TUBB6|TUBB2B|AGRN,-11
MyList,Reactome Gene Sets,6,R-HSA-1640170,Cell Cycle,,-13,4.2,9.9,30244,691,407,39,9.6,1.5,984|1460|1859|3320|4927|5437|5516|5518|5537|5684|5700|5704|5905|5931|6117|6118|6396|6418|7280|7465|7514|7529|7531|7532|7846|8607|8924|9631|9738|10121|10382|23243|27229|55291|55746|84617|84962|91754|347733,CDK11B|CSNK2B|DYRK1A|HSP90AA1|NUP88|POLR2H|PPP2CB|PPP2R1A|PPP6C|PSMA3|PSMC1|PSMC4|RANGAP1|RBBP7|RPA1|RPA2|SEC13|SET|TUBB2A|WEE1|XPO1|YWHAB|YWHAE|YWHAG|TUBA1A|RUVBL1|HERC2|NUP155|CCP110|ACTR1A|TUBB4A|ANKRD28|TUBGCP4|PPP6R3|NUP133|TUBB6|AJUBA|NEK9|TUBB2B,-11
MyList,GO Biological Processes,19,GO:1903311,regulation of mRNA metabolic process,19_GO:0008152 metabolic process,-13,5.9,11,30244,351,407,28,6.9,1.3,984|1859|4076|4686|4848|4849|5976|7072|7186|7431|7536|8570|9125|9337|10419|11052|23019|23185|23367|26058|29896|55110|55571|56829|57472|79084|85456|246175,CDK11B|DYRK1A|CAPRIN1|NCBP1|CNOT2|CNOT3|UPF1|TIA1|TRAF2|VIM|SF1|KHSRP|CNOT9|CNOT8|PRMT5|CPSF6|CNOT1|LARP4B|LARP1|GIGYF2|TRA2A|MAGOHB|CNOT11|ZC3HAV1|CNOT6|WDR77|TNKS1BP1|CNOT6L,-11
MyList,Reactome Gene Sets,6,R-HSA-9705683,SARS-CoV-2-host interactions,,-13,8.1,12,30244,203,407,22,5.4,1.1,857|3320|3654|3921|4927|6192|6218|6224|6396|6632|7529|7531|7532|9631|9632|10427|10484|10802|23367|25929|55746|64398,CAV1|HSP90AA1|IRAK1|RPSA|NUP88|RPS4Y1|RPS17|RPS20|SEC13|SNRPD1|YWHAB|YWHAE|YWHAG|NUP155|SEC24C|SEC24B|SEC23A|SEC24A|LARP1|GEMIN5|NUP133|PALS1,-11
MyList,Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-13,4,9.7,30244,769,407,41,10,1.5,161|811|829|830|832|1213|1508|5476|5478|5516|5518|5684|5700|5704|6396|6712|6737|7174|7280|7318|7529|7846|8065|8139|8924|9632|9867|10075|10121|10382|10427|10484|10616|10802|22872|23352|51320|64219|84617|114088|347733,AP2A2|CALR|CAPZA1|CAPZA2|CAPZB|CLTC|CTSB|CTSA|PPIA|PPP2CB|PPP2R1A|PSMA3|PSMC1|PSMC4|SEC13|SPTBN2|TRIM21|TPP2|TUBB2A|UBA7|YWHAB|TUBA1A|CUL5|GAN|HERC2|SEC24C|PJA2|HUWE1|ACTR1A|TUBB4A|SEC24B|SEC23A|RBCK1|SEC24A|SEC31A|UBR4|MEX3C|PJA1|TUBB6|TRIM9|TUBB2B,-11
MyList,WikiPathways,27,WP107,Translation factors,,-13,19,15,30244,50,407,13,3.2,0.87,1968|1974|1981|3646|8661|8662|8663|8664|8665|8667|8668|8890|8891,EIF2S3|EIF4A2|EIF4G1|EIF3E|EIF3A|EIF3B|EIF3C|EIF3D|EIF3F|EIF3H|EIF3I|EIF2B4|EIF2B3,-11
MyList,GO Biological Processes,19,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,19_GO:0051179 localization,-13,11,13,30244,125,407,18,4.4,1,372|1315|5034|5537|6396|7415|9321|9632|9919|10342|10427|10484|10802|11316|22820|22872|89866|375056,ARCN1|COPB1|P4HB|PPP6C|SEC13|VCP|TRIP11|SEC24C|SEC16A|TFG|SEC24B|SEC23A|SEC24A|COPE|COPG1|SEC31A|SEC16B|MIA3,-11
MyList,WikiPathways,27,WP5027,nsp1 from SARS-CoV-2 inhibits translation initiation in the host cell,,-13,42,19,30244,16,407,9,2.2,0.73,1968|3646|8661|8662|8663|8664|8665|8667|8668,EIF2S3|EIF3E|EIF3A|EIF3B|EIF3C|EIF3D|EIF3F|EIF3H|EIF3I,-11
MyList,KEGG Pathway,24,hsa00970,Aminoacyl-tRNA biosynthesis,,-13,16,14,30244,66,407,14,3.4,0.9,1615|2058|2617|3035|3376|3735|4141|4677|5859|5917|6897|51520|80222|123283,DARS1|EPRS1|GARS1|HARS1|IARS1|KARS1|MARS1|NARS1|QARS1|RARS1|TARS1|LARS1|TARS2|TARS3,-11
MyList,Reactome Gene Sets,6,R-HSA-429947,Deadenylation of mRNA,,-13,31,17,30244,24,407,10,2.5,0.77,1974|1981|4848|4849|9125|9337|23019|55571|85456|246175,EIF4A2|EIF4G1|CNOT2|CNOT3|CNOT9|CNOT8|CNOT1|CNOT11|TNKS1BP1|CNOT6L,-11
MyList,Reactome Gene Sets,6,R-HSA-204005,COPII-mediated vesicle transport,,-12,15,14,30244,68,407,14,3.4,0.9,1522|5537|6396|9632|9919|10342|10427|10484|10802|22870|22872|23243|55291|89866,CTSZ|PPP6C|SEC13|SEC24C|SEC16A|TFG|SEC24B|SEC23A|SEC24A|PPP6R1|SEC31A|ANKRD28|PPP6R3|SEC16B,-10
MyList,WikiPathways,27,WP5323,Fatty Acids and Lipoproteins Transport in Hepatocytes,,-12,5.5,10,30244,381,407,28,6.9,1.3,38|161|351|1718|1808|2017|2060|2181|3949|3959|4017|4035|4038|4643|4830|5830|7037|7436|7804|8411|10163|11252|29763|51429|51479|58513|132299|375056,ACAT1|AP2A2|APP|DHCR24|DPYSL2|CTTN|EPS15|ACSL3|LDLR|LGALS3BP|LOXL2|LRP1|LRP4|MYO1E|NME1|PEX5|TFRC|VLDLR|LRP8|EEA1|WASF2|PACSIN2|PACSIN3|SNX9|ANKFY1|EPS15L1|OCIAD2|MIA3,-10
MyList,Reactome Gene Sets,6,R-HSA-2408522,Selenoamino acid metabolism,,-12,11,12,30244,119,407,17,4.2,0.99,191|1615|2058|3376|3735|3921|4141|5859|5917|6192|6218|6224|7296|7965|9255|9521|51520,AHCY|DARS1|EPRS1|IARS1|KARS1|RPSA|MARS1|QARS1|RARS1|RPS4Y1|RPS17|RPS20|TXNRD1|AIMP2|AIMP1|EEF1E1|LARS1,-10
MyList,GO Biological Processes,19,GO:0031329,regulation of cellular catabolic process,19_GO:0008152 metabolic process,-12,4,9.2,30244,696,407,37,9.1,1.4,351|1981|2017|3949|4076|4848|4849|5261|5476|5976|6737|6829|7076|7077|7186|7431|8570|8878|9100|9125|9337|11180|23019|23185|23255|23367|26058|29763|51429|55110|55571|56829|57472|79443|85363|85456|246175,APP|EIF4G1|CTTN|LDLR|CAPRIN1|CNOT2|CNOT3|PHKG2|CTSA|UPF1|TRIM21|SUPT5H|TIMP1|TIMP2|TRAF2|VIM|KHSRP|SQSTM1|USP10|CNOT9|CNOT8|WDR6|CNOT1|LARP4B|MTCL1|LARP1|GIGYF2|PACSIN3|SNX9|MAGOHB|CNOT11|ZC3HAV1|CNOT6|FYCO1|TRIM5|TNKS1BP1|CNOT6L,-9.8
MyList,GO Biological Processes,19,GO:0006897,endocytosis,19_GO:0051179 localization,-12,4.5,9.5,30244,529,407,32,7.9,1.3,161|351|558|857|1213|1808|2017|2060|3339|3949|3959|4017|4035|4038|4643|4830|5747|7037|7057|7436|7804|8218|8411|9260|10163|11252|29763|51429|51479|58513|132299|375056,AP2A2|APP|AXL|CAV1|CLTC|DPYSL2|CTTN|EPS15|HSPG2|LDLR|LGALS3BP|LOXL2|LRP1|LRP4|MYO1E|NME1|PTK2|TFRC|THBS1|VLDLR|LRP8|CLTCL1|EEA1|PDLIM7|WASF2|PACSIN2|PACSIN3|SNX9|ANKFY1|EPS15L1|OCIAD2|MIA3,-9.7
MyList,GO Biological Processes,19,GO:0009896,positive regulation of catabolic process,19_GO:0048518 positive regulation of biological process,-12,4.3,9.3,30244,569,407,33,8.1,1.4,351|857|3320|3949|4035|4848|4849|5261|5700|5704|5747|5962|5976|6737|6829|7415|8570|8878|9125|9337|10399|23019|23367|26058|29763|51429|55571|56829|57472|79443|85363|85456|246175,APP|CAV1|HSP90AA1|LDLR|LRP1|CNOT2|CNOT3|PHKG2|PSMC1|PSMC4|PTK2|RDX|UPF1|TRIM21|SUPT5H|VCP|KHSRP|SQSTM1|CNOT9|CNOT8|RACK1|CNOT1|LARP1|GIGYF2|PACSIN3|SNX9|CNOT11|ZC3HAV1|CNOT6|FYCO1|TRIM5|TNKS1BP1|CNOT6L,-9.6
MyList,CORUM,33,CORUM:7214,CCR4-NOT-CNOT7-CNOT6L complex,,-12,58,20,30244,9,407,7,1.7,0.64,4848|4849|9125|23019|55571|85456|246175,CNOT2|CNOT3|CNOT9|CNOT1|CNOT11|TNKS1BP1|CNOT6L,-9.6
MyList,CORUM,33,CORUM:6765,CCR4-NOT complex,,-12,58,20,30244,9,407,7,1.7,0.64,4848|4849|9125|23019|55571|57472|246175,CNOT2|CNOT3|CNOT9|CNOT1|CNOT11|CNOT6|CNOT6L,-9.6
MyList,CORUM,33,CORUM:7192,CCR4-NOT-CNOT7-CNOT6 complex,,-12,58,20,30244,9,407,7,1.7,0.64,4848|4849|9125|23019|55571|57472|85456,CNOT2|CNOT3|CNOT9|CNOT1|CNOT11|CNOT6|TNKS1BP1,-9.6
MyList,Reactome Gene Sets,6,R-HSA-69275,G2/M Transition,,-12,7.6,11,30244,196,407,20,4.9,1.1,984|3320|5516|5518|5684|5700|5704|7280|7465|7514|7531|7532|7846|9738|10121|10382|27229|84617|84962|347733,CDK11B|HSP90AA1|PPP2CB|PPP2R1A|PSMA3|PSMC1|PSMC4|TUBB2A|WEE1|XPO1|YWHAE|YWHAG|TUBA1A|CCP110|ACTR1A|TUBB4A|TUBGCP4|TUBB6|AJUBA|TUBB2B,-9.6
MyList,Reactome Gene Sets,6,R-HSA-453274,Mitotic G2-G2/M phases,,-11,7.5,11,30244,198,407,20,4.9,1.1,984|3320|5516|5518|5684|5700|5704|7280|7465|7514|7531|7532|7846|9738|10121|10382|27229|84617|84962|347733,CDK11B|HSP90AA1|PPP2CB|PPP2R1A|PSMA3|PSMC1|PSMC4|TUBB2A|WEE1|XPO1|YWHAE|YWHAG|TUBA1A|CCP110|ACTR1A|TUBB4A|TUBGCP4|TUBB6|AJUBA|TUBB2B,-9.5
MyList,Reactome Gene Sets,6,R-HSA-1474244,Extracellular matrix organization,,-11,5.9,10,30244,300,407,24,5.9,1.2,87|351|667|824|871|1508|2200|3339|3915|4015|4016|4017|4038|4054|4313|5033|5034|5351|5479|7057|7076|7077|8425|375790,ACTN1|APP|DST|CAPN2|SERPINH1|CTSB|FBN1|HSPG2|LAMC1|LOX|LOXL1|LOXL2|LRP4|LTBP3|MMP2|P4HA1|P4HB|PLOD1|PPIB|THBS1|TIMP1|TIMP2|LTBP4|AGRN,-9.5
MyList,GO Biological Processes,19,GO:0090114,COPII-coated vesicle budding,19_GO:0051179 localization,-11,20,14,30244,41,407,11,2.7,0.8,5537|6396|9632|9919|10342|10427|10484|10802|22872|89866|375056,PPP6C|SEC13|SEC24C|SEC16A|TFG|SEC24B|SEC23A|SEC24A|SEC31A|SEC16B|MIA3,-9.4
MyList,GO Biological Processes,19,GO:0000289,nuclear-transcribed mRNA poly(A) tail shortening,19_GO:0048519 negative regulation of biological process,-11,30,16,30244,22,407,9,2.2,0.73,4848|4849|9125|9337|23019|55571|57472|85456|246175,CNOT2|CNOT3|CNOT9|CNOT8|CNOT1|CNOT11|CNOT6|TNKS1BP1|CNOT6L,-9.3
MyList,GO Biological Processes,19,GO:0030163,protein catabolic process,19_GO:0008152 metabolic process,-11,3.7,8.8,30244,767,407,38,9.3,1.4,811|824|1499|1508|1522|1540|2720|3320|3949|4313|5516|5684|5700|5704|6737|7041|7184|7186|7318|7415|8065|8239|8878|8924|9100|9867|9958|10613|10616|23197|23352|54431|54476|56886|57003|64219|79084|114088,CALR|CAPN2|CTNNB1|CTSB|CTSZ|CYLD|GLB1|HSP90AA1|LDLR|MMP2|PPP2CB|PSMA3|PSMC1|PSMC4|TRIM21|TGFB1I1|HSP90B1|TRAF2|UBA7|VCP|CUL5|USP9X|SQSTM1|HERC2|USP10|PJA2|USP15|ERLIN1|RBCK1|FAF2|UBR4|DNAJC10|RNF216|UGGT1|CCDC47|PJA1|WDR77|TRIM9,-9.2
MyList,GO Biological Processes,19,GO:0048193,Golgi vesicle transport,19_GO:0051179 localization,-11,6.1,10,30244,281,407,23,5.7,1.1,372|1315|2060|4430|5034|5537|6396|7415|9321|9632|9919|10342|10427|10484|10802|11316|22820|22872|23499|26286|51479|89866|375056,ARCN1|COPB1|EPS15|MYO1B|P4HB|PPP6C|SEC13|VCP|TRIP11|SEC24C|SEC16A|TFG|SEC24B|SEC23A|SEC24A|COPE|COPG1|SEC31A|MACF1|ARFGAP3|ANKFY1|SEC16B|MIA3,-9.2
MyList,Reactome Gene Sets,6,R-HSA-72689,Formation of a pool of free 40S subunits,,-11,11,12,30244,102,407,15,3.7,0.93,3646|3921|6192|6218|6224|8661|8662|8663|8664|8665|8667|8668|10480|27335|51386,EIF3E|RPSA|RPS4Y1|RPS17|RPS20|EIF3A|EIF3B|EIF3C|EIF3D|EIF3F|EIF3H|EIF3I|EIF3M|EIF3K|EIF3L,-9.2
MyList,GO Biological Processes,19,GO:0017148,negative regulation of translation,19_GO:0048519 negative regulation of biological process,-11,5.9,9.8,30244,290,407,23,5.7,1.1,811|1654|1981|2058|3646|4076|4848|4849|5813|5976|7072|8570|9125|9337|10399|23019|23367|26058|55571|57472|85456|192669|246175,CALR|DDX3X|EIF4G1|EPRS1|EIF3E|CAPRIN1|CNOT2|CNOT3|PURA|UPF1|TIA1|KHSRP|CNOT9|CNOT8|RACK1|CNOT1|LARP1|GIGYF2|CNOT11|CNOT6|TNKS1BP1|AGO3|CNOT6L,-9
