ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:1901796	regulation of signal transduction by p53 class mediator	1/53	108/18888	0.262389681029136	0.376182668418934	0.32494078146023	AURKB	1
GO:1902414	protein localization to cell junction	1/53	108/18888	0.262389681029136	0.376182668418934	0.32494078146023	F11R	1
GO:0032760	positive regulation of tumor necrosis factor production	1/53	109/18888	0.264471328894176	0.378730255547766	0.327141347892384	SYK	1
GO:0001708	cell fate specification	1/53	110/18888	0.266547212571082	0.379082591791595	0.327445690500425	MBD3	1
GO:0031341	regulation of cell killing	1/53	110/18888	0.266547212571082	0.379082591791595	0.327445690500425	SYK	1
GO:0042116	macrophage activation	1/53	110/18888	0.266547212571082	0.379082591791595	0.327445690500425	SYK	1
GO:0048477	oogenesis	1/53	110/18888	0.266547212571082	0.379082591791595	0.327445690500425	FOXO3	1
GO:0051100	negative regulation of binding	1/53	110/18888	0.266547212571082	0.379082591791595	0.327445690500425	AURKB	1
GO:0071347	cellular response to interleukin-1	1/53	110/18888	0.266547212571082	0.379082591791595	0.327445690500425	KMO	1
GO:0007517	muscle organ development	2/53	359/18888	0.266956959470498	0.37923142928209	0.327574254026956	COL6A3/PKP2	2
GO:0030038	contractile actin filament bundle assembly	1/53	111/18888	0.268617347715066	0.379853655528813	0.328111723452927	F11R	1
GO:0043149	stress fiber assembly	1/53	111/18888	0.268617347715066	0.379853655528813	0.328111723452927	F11R	1
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	1/53	111/18888	0.268617347715066	0.379853655528813	0.328111723452927	SYK	1
GO:0045445	myoblast differentiation	1/53	111/18888	0.268617347715066	0.379853655528813	0.328111723452927	SDC1	1
GO:0002444	myeloid leukocyte mediated immunity	1/53	112/18888	0.270681749939654	0.381903989982963	0.329882770701293	SYK	1
GO:0051303	establishment of chromosome localization	1/53	112/18888	0.270681749939654	0.381903989982963	0.329882770701293	AURKB	1
GO:0035249	synaptic transmission, glutamatergic	1/53	113/18888	0.272740434816795	0.383502670223163	0.331263686012302	KMO	1
GO:0070252	actin-mediated cell contraction	1/53	113/18888	0.272740434816795	0.383502670223163	0.331263686012302	PKP2	1
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	1/53	113/18888	0.272740434816795	0.383502670223163	0.331263686012302	SYK	1
GO:0042752	regulation of circadian rhythm	1/53	114/18888	0.274793417876966	0.385776915088945	0.3332281436175	TOP2A	1
GO:0015908	fatty acid transport	1/53	115/18888	0.276840714609283	0.385776915088945	0.3332281436175	SYK	1
GO:0032355	response to estradiol	1/53	115/18888	0.276840714609283	0.385776915088945	0.3332281436175	MBD3	1
GO:0033559	unsaturated fatty acid metabolic process	1/53	115/18888	0.276840714609283	0.385776915088945	0.3332281436175	SCD	1
GO:0046634	regulation of alpha-beta T cell activation	1/53	115/18888	0.276840714609283	0.385776915088945	0.3332281436175	SYK	1
GO:0048259	regulation of receptor-mediated endocytosis	1/53	115/18888	0.276840714609283	0.385776915088945	0.3332281436175	SYK	1
GO:1904035	regulation of epithelial cell apoptotic process	1/53	115/18888	0.276840714609283	0.385776915088945	0.3332281436175	FOXO3	1
GO:2000278	regulation of DNA biosynthetic process	1/53	115/18888	0.276840714609283	0.385776915088945	0.3332281436175	AURKB	1
GO:0030522	intracellular receptor signaling pathway	2/53	369/18888	0.277394119015965	0.386115218294339	0.333520364703583	AURKB/CGAS	2
GO:0050878	regulation of body fluid levels	2/53	370/18888	0.278437713411705	0.387134315179808	0.334400644860401	F11R/SYK	2
GO:0071887	leukocyte apoptotic process	1/53	116/18888	0.278882340461609	0.387319272842212	0.334560408433803	AURKB	1
GO:0016050	vesicle organization	2/53	371/18888	0.2794812540481	0.387717855783246	0.334904698224932	DIAPH3/SDC1	2
GO:0001824	blastocyst development	1/53	117/18888	0.280918310840659	0.388410968158999	0.335503397994816	GINS4	1
GO:0051261	protein depolymerization	1/53	117/18888	0.280918310840659	0.388410968158999	0.335503397994816	DIAPH3	1
GO:0061640	cytoskeleton-dependent cytokinesis	1/53	117/18888	0.280918310840659	0.388410968158999	0.335503397994816	AURKB	1
GO:0044282	small molecule catabolic process	2/53	373/18888	0.281568142984794	0.388876890811221	0.335905854788877	KMO/PRODH	2
GO:0006334	nucleosome assembly	1/53	118/18888	0.282948641112112	0.389485228020327	0.336431327078574	MCM2	1
GO:0007088	regulation of mitotic nuclear division	1/53	118/18888	0.282948641112112	0.389485228020327	0.336431327078574	AURKB	1
GO:0009308	amine metabolic process	1/53	118/18888	0.282948641112112	0.389485228020327	0.336431327078574	KMO	1
GO:1901653	cellular response to peptide	2/53	376/18888	0.284697880191065	0.390112191436881	0.336972888398712	FOXO3/NUCKS1	2
GO:0002832	negative regulation of response to biotic stimulus	1/53	119/18888	0.284973346600714	0.390112191436881	0.336972888398712	AURKB	1
GO:0006906	vesicle fusion	1/53	119/18888	0.284973346600714	0.390112191436881	0.336972888398712	DIAPH3	1
GO:0043500	muscle adaptation	1/53	119/18888	0.284973346600714	0.390112191436881	0.336972888398712	FOXO3	1
GO:0051702	biological process involved in interaction with symbiont	1/53	119/18888	0.284973346600714	0.390112191436881	0.336972888398712	NUCKS1	1
GO:0002718	regulation of cytokine production involved in immune response	1/53	120/18888	0.286992442590387	0.391582443622229	0.338242869538615	SYK	1
GO:0007265	Ras protein signal transduction	1/53	120/18888	0.286992442590387	0.391582443622229	0.338242869538615	CDK2	1
GO:0050000	chromosome localization	1/53	120/18888	0.286992442590387	0.391582443622229	0.338242869538615	AURKB	1
GO:0046660	female sex differentiation	1/53	121/18888	0.289005944324333	0.393465924200598	0.339869790984977	FOXO3	1
GO:0090174	organelle membrane fusion	1/53	121/18888	0.289005944324333	0.393465924200598	0.339869790984977	DIAPH3	1
GO:1903037	regulation of leukocyte cell-cell adhesion	2/53	382/18888	0.290954459342418	0.395333592008083	0.341483053603967	FOXO3/SYK	2
GO:0002367	cytokine production involved in immune response	1/53	122/18888	0.291013867005146	0.395333592008083	0.341483053603967	SYK	1
GO:0001838	embryonic epithelial tube formation	1/53	123/18888	0.293016225794911	0.396321184617056	0.342336120853112	CTHRC1	1
GO:0002688	regulation of leukocyte chemotaxis	1/53	123/18888	0.293016225794911	0.396321184617056	0.342336120853112	MTUS1	1
GO:0045446	endothelial cell differentiation	1/53	123/18888	0.293016225794911	0.396321184617056	0.342336120853112	F11R	1
GO:0071482	cellular response to light stimulus	1/53	123/18888	0.293016225794911	0.396321184617056	0.342336120853112	AURKB	1
GO:0002697	regulation of immune effector process	2/53	385/18888	0.294080900581582	0.396897458656793	0.3428338974721	CGAS/SYK	2
GO:0032970	regulation of actin filament-based process	2/53	385/18888	0.294080900581582	0.396897458656793	0.3428338974721	F11R/PKP2	2
GO:0043244	regulation of protein-containing complex disassembly	1/53	124/18888	0.295013035815314	0.397723648067717	0.343547547130518	DIAPH3	1
GO:0006690	icosanoid metabolic process	1/53	125/18888	0.297004312147748	0.398248500538997	0.34400090659252	SYK	1
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	1/53	125/18888	0.297004312147748	0.398248500538997	0.34400090659252	CDK2	1
GO:0046632	alpha-beta T cell differentiation	1/53	125/18888	0.297004312147748	0.398248500538997	0.34400090659252	SYK	1
GO:0072676	lymphocyte migration	1/53	125/18888	0.297004312147748	0.398248500538997	0.34400090659252	F11R	1
GO:1903305	regulation of regulated secretory pathway	1/53	125/18888	0.297004312147748	0.398248500538997	0.34400090659252	SYK	1
GO:0008286	insulin receptor signaling pathway	1/53	126/18888	0.298990069833415	0.400479156037645	0.345927712375321	NUCKS1	1
GO:0003206	cardiac chamber morphogenesis	1/53	127/18888	0.300970323873433	0.400971181752066	0.346352716591529	PKP2	1
GO:0003231	cardiac ventricle development	1/53	127/18888	0.300970323873433	0.400971181752066	0.346352716591529	PKP2	1
GO:0031623	receptor internalization	1/53	127/18888	0.300970323873433	0.400971181752066	0.346352716591529	SYK	1
GO:0042471	ear morphogenesis	1/53	127/18888	0.300970323873433	0.400971181752066	0.346352716591529	CTHRC1	1
GO:2001056	positive regulation of cysteine-type endopeptidase activity	1/53	127/18888	0.300970323873433	0.400971181752066	0.346352716591529	SYK	1
GO:1902903	regulation of supramolecular fiber organization	2/53	392/18888	0.301369789027977	0.401073498674278	0.346441096369364	DIAPH3/F11R	2
GO:0046683	response to organophosphorus	1/53	128/18888	0.302945089228943	0.402308489221769	0.347507862138463	SDC1	1
GO:0071621	granulocyte chemotaxis	1/53	128/18888	0.302945089228943	0.402308489221769	0.347507862138463	SYK	1
GO:0045739	positive regulation of DNA repair	1/53	129/18888	0.304914380821206	0.404060314883539	0.34902106210036	UIMC1	1
GO:1990266	neutrophil migration	1/53	129/18888	0.304914380821206	0.404060314883539	0.34902106210036	SYK	1
GO:0043393	regulation of protein binding	1/53	130/18888	0.306878213531717	0.405366226801195	0.350149088654121	AURKB	1
GO:0050864	regulation of B cell activation	1/53	130/18888	0.306878213531717	0.405366226801195	0.350149088654121	SYK	1
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	1/53	130/18888	0.306878213531717	0.405366226801195	0.350149088654121	FANCI	1
GO:0051983	regulation of chromosome segregation	1/53	131/18888	0.308836602202301	0.407087907250754	0.351636249647092	AURKB	1
GO:1901875	positive regulation of post-translational protein modification	1/53	131/18888	0.308836602202301	0.407087907250754	0.351636249647092	FANCI	1
GO:0000018	regulation of DNA recombination	1/53	132/18888	0.310789561635221	0.408795158849291	0.353110947221304	CGAS	1
GO:2000779	regulation of double-strand break repair	1/53	132/18888	0.310789561635221	0.408795158849291	0.353110947221304	CGAS	1
GO:0002244	hematopoietic progenitor cell differentiation	1/53	133/18888	0.312737106593279	0.410488092392235	0.354573277080137	TOP2A	1
GO:0048593	camera-type eye morphogenesis	1/53	133/18888	0.312737106593279	0.410488092392235	0.354573277080137	ZHX2	1
GO:0006401	RNA catabolic process	2/53	404/18888	0.31383921366801	0.411500150410692	0.355447477172297	MEX3D/ZHX2	2
GO:0002702	positive regulation of production of molecular mediator of immune response	1/53	134/18888	0.314679251799921	0.412166817689464	0.356023334075669	SYK	1
GO:0031109	microtubule polymerization or depolymerization	1/53	135/18888	0.316616011939336	0.41383144357581	0.357461212217747	DIAPH3	1
GO:0072175	epithelial tube formation	1/53	135/18888	0.316616011939336	0.41383144357581	0.357461212217747	CTHRC1	1
GO:0007586	digestion	1/53	136/18888	0.318547401656567	0.415918508675538	0.359263986830714	F11R	1
GO:1904375	regulation of protein localization to cell periphery	1/53	137/18888	0.320473435557601	0.417994208182684	0.361056944020272	SAPCD2	1
GO:0034728	nucleosome organization	1/53	138/18888	0.322394128209484	0.419618744884176	0.362460193743371	MCM2	1
GO:0070555	response to interleukin-1	1/53	138/18888	0.322394128209484	0.419618744884176	0.362460193743371	KMO	1
GO:0007098	centrosome cycle	1/53	139/18888	0.324309494140411	0.421670189557041	0.364232199981524	CDK2	1
GO:0008360	regulation of cell shape	1/53	140/18888	0.326219547839838	0.423710447194273	0.365994543031002	F11R	1
GO:0043254	regulation of protein-containing complex assembly	2/53	418/18888	0.328332442488671	0.426009630494173	0.36798054207059	DUT/SYK	2
GO:0051053	negative regulation of DNA metabolic process	1/53	142/18888	0.330023776308893	0.427757616216845	0.369490425152375	CGAS	1
GO:0001889	liver development	1/53	143/18888	0.331917979864618	0.42798137860137	0.369683707645677	DUT	1
GO:0003158	endothelium development	1/53	143/18888	0.331917979864618	0.42798137860137	0.369683707645677	F11R	1
GO:0014074	response to purine-containing compound	1/53	143/18888	0.331917979864618	0.42798137860137	0.369683707645677	SDC1	1
GO:0050671	positive regulation of lymphocyte proliferation	1/53	143/18888	0.331917979864618	0.42798137860137	0.369683707645677	SYK	1
GO:1903900	regulation of viral life cycle	1/53	143/18888	0.331917979864618	0.42798137860137	0.369683707645677	TOP2A	1
GO:0007269	neurotransmitter secretion	1/53	144/18888	0.33380692876124	0.429525892805612	0.371017835171042	KMO	1
GO:0099643	signal release from synapse	1/53	144/18888	0.33380692876124	0.429525892805612	0.371017835171042	KMO	1
GO:0050727	regulation of inflammatory response	2/53	425/18888	0.33555203318479	0.429725501708482	0.371190254259772	FANCD2/SYK	2
GO:0007266	Rho protein signal transduction	1/53	145/18888	0.335690637296006	0.429725501708482	0.371190254259772	F11R	1
GO:0032006	regulation of TOR signaling	1/53	145/18888	0.335690637296006	0.429725501708482	0.371190254259772	SYK	1
GO:0060048	cardiac muscle contraction	1/53	145/18888	0.335690637296006	0.429725501708482	0.371190254259772	PKP2	1
GO:0071333	cellular response to glucose stimulus	1/53	145/18888	0.335690637296006	0.429725501708482	0.371190254259772	FOXO3	1
GO:0032946	positive regulation of mononuclear cell proliferation	1/53	146/18888	0.337569119728024	0.430357349560958	0.371736034680253	SYK	1
GO:0051592	response to calcium ion	1/53	146/18888	0.337569119728024	0.430357349560958	0.371736034680253	SDC1	1
GO:0061008	hepaticobiliary system development	1/53	146/18888	0.337569119728024	0.430357349560958	0.371736034680253	DUT	1
GO:0098781	ncRNA transcription	1/53	146/18888	0.337569119728024	0.430357349560958	0.371736034680253	FOXO3	1
GO:0051783	regulation of nuclear division	1/53	147/18888	0.339442390278361	0.431418089075667	0.372652285097329	AURKB	1
GO:0170039	proteinogenic amino acid metabolic process	1/53	147/18888	0.339442390278361	0.431418089075667	0.372652285097329	PRODH	1
GO:1904019	epithelial cell apoptotic process	1/53	147/18888	0.339442390278361	0.431418089075667	0.372652285097329	FOXO3	1
GO:0042060	wound healing	2/53	430/18888	0.340696320594806	0.432569485699024	0.373646843725286	F11R/SYK	2
GO:0071331	cellular response to hexose stimulus	1/53	148/18888	0.341310463130143	0.432621173497787	0.3736914908479	FOXO3	1
GO:0031331	positive regulation of cellular catabolic process	2/53	432/18888	0.342750919458198	0.432621173497787	0.3736914908479	FOXO3/MEX3D	2
GO:0001508	action potential	1/53	149/18888	0.343173352428654	0.432621173497787	0.3736914908479	PKP2	1
GO:0006367	transcription initiation at RNA polymerase II promoter	1/53	149/18888	0.343173352428654	0.432621173497787	0.3736914908479	MDC1	1
GO:0008277	regulation of G protein-coupled receptor signaling pathway	1/53	149/18888	0.343173352428654	0.432621173497787	0.3736914908479	KCTD12	1
GO:0008584	male gonad development	1/53	149/18888	0.343173352428654	0.432621173497787	0.3736914908479	SDC1	1
GO:0035148	tube formation	1/53	149/18888	0.343173352428654	0.432621173497787	0.3736914908479	CTHRC1	1
GO:0016331	morphogenesis of embryonic epithelium	1/53	150/18888	0.345031072281436	0.433643703585263	0.37457473655161	CTHRC1	1
GO:0046546	development of primary male sexual characteristics	1/53	150/18888	0.345031072281436	0.433643703585263	0.37457473655161	SDC1	1
GO:0071326	cellular response to monosaccharide stimulus	1/53	150/18888	0.345031072281436	0.433643703585263	0.37457473655161	FOXO3	1
GO:0034614	cellular response to reactive oxygen species	1/53	151/18888	0.346883636758386	0.435531677263307	0.376205539068106	FOXO3	1
GO:0010508	positive regulation of autophagy	1/53	152/18888	0.348731059891855	0.436528406289603	0.377066498213486	FOXO3	1
GO:0031023	microtubule organizing center organization	1/53	152/18888	0.348731059891855	0.436528406289603	0.377066498213486	CDK2	1
GO:0072073	kidney epithelium development	1/53	152/18888	0.348731059891855	0.436528406289603	0.377066498213486	SDC1	1
GO:0030099	myeloid cell differentiation	2/53	439/18888	0.349927187701194	0.437585004338616	0.377979171296429	DIAPH3/FOXO3	2
GO:0010950	positive regulation of endopeptidase activity	1/53	153/18888	0.350573355676747	0.43795244332281	0.378296559418441	SYK	1
GO:0071456	cellular response to hypoxia	1/53	154/18888	0.352410538070616	0.439364391997769	0.379516178886162	FOXO3	1
GO:0097530	granulocyte migration	1/53	154/18888	0.352410538070616	0.439364391997769	0.379516178886162	SYK	1
GO:0030183	B cell differentiation	1/53	155/18888	0.354242620993764	0.440764342237486	0.380725434290753	SYK	1
GO:0045807	positive regulation of endocytosis	1/53	155/18888	0.354242620993764	0.440764342237486	0.380725434290753	SYK	1
GO:0009410	response to xenobiotic stimulus	2/53	444/18888	0.35503822674871	0.441312515848647	0.381198938193352	FOXO3/MCM7	2
GO:0032368	regulation of lipid transport	1/53	156/18888	0.356069618329339	0.441711113356655	0.381543240567208	SYK	1
GO:0045667	regulation of osteoblast differentiation	1/53	156/18888	0.356069618329339	0.441711113356655	0.381543240567208	CTHRC1	1
GO:0000723	telomere maintenance	1/53	158/18888	0.359708411585172	0.444893090149621	0.384291782997513	AURKB	1
GO:0021915	neural tube development	1/53	158/18888	0.359708411585172	0.444893090149621	0.384291782997513	CTHRC1	1
GO:1905039	carboxylic acid transmembrane transport	1/53	158/18888	0.359708411585172	0.444893090149621	0.384291782997513	SLC6A6	1
GO:0048284	organelle fusion	1/53	159/18888	0.361520235086826	0.446245930698039	0.385460345778041	DIAPH3	1
GO:1903825	organic acid transmembrane transport	1/53	159/18888	0.361520235086826	0.446245930698039	0.385460345778041	SLC6A6	1
GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	1/53	160/18888	0.363327028163894	0.447144055453188	0.38623613207626	SYK	1
GO:0060041	retina development in camera-type eye	1/53	160/18888	0.363327028163894	0.447144055453188	0.38623613207626	ZHX2	1
GO:0070507	regulation of microtubule cytoskeleton organization	1/53	160/18888	0.363327028163894	0.447144055453188	0.38623613207626	DIAPH3	1
GO:0034329	cell junction assembly	2/53	453/18888	0.364204610799594	0.447147885726499	0.386239440607215	F11R/PKP2	2
GO:0006606	protein import into nucleus	1/53	161/18888	0.365128804515203	0.447147885726499	0.386239440607215	SYK	1
GO:0007605	sensory perception of sound	1/53	161/18888	0.365128804515203	0.447147885726499	0.386239440607215	DIAPH3	1
GO:0036294	cellular response to decreased oxygen levels	1/53	161/18888	0.365128804515203	0.447147885726499	0.386239440607215	FOXO3	1
GO:0071322	cellular response to carbohydrate stimulus	1/53	161/18888	0.365128804515203	0.447147885726499	0.386239440607215	FOXO3	1
GO:0048568	embryonic organ development	2/53	455/18888	0.366235447397847	0.448061674326303	0.387028757092627	CTHRC1/MBD3	2
GO:0048592	eye morphogenesis	1/53	162/18888	0.366925577803006	0.448420186381337	0.387338434271046	ZHX2	1
GO:0032102	negative regulation of response to external stimulus	2/53	456/18888	0.367249999787773	0.448420186381337	0.387338434271046	AURKB/SYK	2
GO:0003012	muscle system process	2/53	459/18888	0.370290136765688	0.449742854375904	0.388480934465361	FOXO3/PKP2	2
GO:0019362	pyridine nucleotide metabolic process	1/53	164/18888	0.370504169654807	0.449742854375904	0.388480934465361	KMO	1
GO:0046496	nicotinamide nucleotide metabolic process	1/53	164/18888	0.370504169654807	0.449742854375904	0.388480934465361	KMO	1
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	1/53	164/18888	0.370504169654807	0.449742854375904	0.388480934465361	SYK	1
GO:0070665	positive regulation of leukocyte proliferation	1/53	164/18888	0.370504169654807	0.449742854375904	0.388480934465361	SYK	1
GO:0140053	mitochondrial gene expression	1/53	164/18888	0.370504169654807	0.449742854375904	0.388480934465361	FOXO3	1
GO:0031929	TOR signaling	1/53	165/18888	0.372286015361296	0.451464894725942	0.389968406334811	SYK	1
GO:0006633	fatty acid biosynthetic process	1/53	166/18888	0.374062912289451	0.452238865714096	0.390636950525789	SCD	1
GO:0051170	import into nucleus	1/53	166/18888	0.374062912289451	0.452238865714096	0.390636950525789	SYK	1
GO:2000058	regulation of ubiquitin-dependent protein catabolic process	1/53	166/18888	0.374062912289451	0.452238865714096	0.390636950525789	CDK2	1
GO:0006937	regulation of muscle contraction	1/53	167/18888	0.375834873920082	0.452238865714096	0.390636950525789	PKP2	1
GO:0009166	nucleotide catabolic process	1/53	167/18888	0.375834873920082	0.452238865714096	0.390636950525789	DUT	1
GO:0010952	positive regulation of peptidase activity	1/53	167/18888	0.375834873920082	0.452238865714096	0.390636950525789	SYK	1
GO:0030041	actin filament polymerization	1/53	167/18888	0.375834873920082	0.452238865714096	0.390636950525789	DIAPH3	1
GO:0061351	neural precursor cell proliferation	1/53	167/18888	0.375834873920082	0.452238865714096	0.390636950525789	FOXO3	1
GO:0006935	chemotaxis	2/53	466/18888	0.377362662837272	0.453049400315253	0.391337077801209	MTUS1/SYK	2
GO:0003205	cardiac chamber development	1/53	168/18888	0.37760191369799	0.453049400315253	0.391337077801209	PKP2	1
GO:0050792	regulation of viral process	1/53	168/18888	0.37760191369799	0.453049400315253	0.391337077801209	TOP2A	1
GO:0042330	taxis	2/53	468/18888	0.37937778919506	0.454741168726576	0.392798401237335	MTUS1/SYK	2
GO:0072524	pyridine-containing compound metabolic process	1/53	170/18888	0.381121281295403	0.456390898506923	0.394223412353018	KMO	1
GO:0030856	regulation of epithelial cell differentiation	1/53	171/18888	0.38287363582534	0.45804805517892	0.395654838703051	F11R	1
GO:0009267	cellular response to starvation	1/53	172/18888	0.384621121923606	0.459696206299079	0.397078486196436	FOXO3	1
GO:0046661	male sex differentiation	1/53	173/18888	0.386363752856394	0.46133539366042	0.398494390933335	SDC1	1
GO:0032635	interleukin-6 production	1/53	176/18888	0.391562646792699	0.466199588087475	0.402696006985837	SYK	1
GO:0032675	regulation of interleukin-6 production	1/53	176/18888	0.391562646792699	0.466199588087475	0.402696006985837	SYK	1
GO:1901292	nucleoside phosphate catabolic process	1/53	176/18888	0.391562646792699	0.466199588087475	0.402696006985837	DUT	1
GO:0001959	regulation of cytokine-mediated signaling pathway	1/53	177/18888	0.393285989018008	0.46661166843875	0.403051955631558	SYK	1
GO:0050806	positive regulation of synaptic transmission	1/53	177/18888	0.393285989018008	0.46661166843875	0.403051955631558	KMO	1
GO:0071453	cellular response to oxygen levels	1/53	177/18888	0.393285989018008	0.46661166843875	0.403051955631558	FOXO3	1
GO:0022412	cellular process involved in reproduction in multicellular organism	2/53	482/18888	0.393410320614489	0.46661166843875	0.403051955631558	FOXO3/TOP2A	2
GO:0015718	monocarboxylic acid transport	1/53	179/18888	0.3967183184306	0.470086625175629	0.406053569614381	SYK	1
GO:0023061	signal release	2/53	487/18888	0.398389453332881	0.471617229040734	0.407375681603547	KMO/SYK	2
GO:0042129	regulation of T cell proliferation	1/53	181/18888	0.400131594650944	0.472330078016261	0.407991429543623	SYK	1
GO:0043414	macromolecule methylation	1/53	181/18888	0.400131594650944	0.472330078016261	0.407991429543623	MBD3	1
GO:0046631	alpha-beta T cell activation	1/53	181/18888	0.400131594650944	0.472330078016261	0.407991429543623	SYK	1
GO:0031667	response to nutrient levels	2/53	490/18888	0.401368376248913	0.47334050443776	0.408864220287517	FOXO3/MBD3	2
GO:0035725	sodium ion transmembrane transport	1/53	182/18888	0.40183112025545	0.473437045002393	0.408947610536851	SLC6A6	1
GO:0061025	membrane fusion	1/53	183/18888	0.403525921422266	0.474983636674126	0.410283532546563	DIAPH3	1
GO:0050804	modulation of chemical synaptic transmission	2/53	493/18888	0.404340755937485	0.475492487824308	0.41072307031443	KMO/SLC6A6	2
GO:0099177	regulation of trans-synaptic signaling	2/53	494/18888	0.405330077706348	0.476205374847817	0.411338851119764	KMO/SLC6A6	2
GO:0050954	sensory perception of mechanical stimulus	1/53	185/18888	0.406901401933936	0.477149474154606	0.412154349525933	DIAPH3	1
GO:2000045	regulation of G1/S transition of mitotic cell cycle	1/53	185/18888	0.406901401933936	0.477149474154606	0.412154349525933	CDK2	1
GO:0051302	regulation of cell division	1/53	186/18888	0.408582106938347	0.478218040418423	0.413077360568058	AURKB	1
GO:1905952	regulation of lipid localization	1/53	186/18888	0.408582106938347	0.478218040418423	0.413077360568058	SYK	1
GO:0001819	positive regulation of cytokine production	2/53	500/18888	0.411250302661742	0.480467401019218	0.415020323529324	CGAS/SYK	2
GO:0000910	cytokinesis	1/53	188/18888	0.41192951033617	0.480467401019218	0.415020323529324	AURKB	1
GO:0006352	DNA-templated transcription initiation	1/53	189/18888	0.413596234183881	0.480467401019218	0.415020323529324	MDC1	1
GO:0032200	telomere organization	1/53	189/18888	0.413596234183881	0.480467401019218	0.415020323529324	AURKB	1
GO:0032640	tumor necrosis factor production	1/53	189/18888	0.413596234183881	0.480467401019218	0.415020323529324	SYK	1
GO:0032680	regulation of tumor necrosis factor production	1/53	189/18888	0.413596234183881	0.480467401019218	0.415020323529324	SYK	1
GO:0060759	regulation of response to cytokine stimulus	1/53	189/18888	0.413596234183881	0.480467401019218	0.415020323529324	SYK	1
GO:0061136	regulation of proteasomal protein catabolic process	1/53	189/18888	0.413596234183881	0.480467401019218	0.415020323529324	CDK2	1
GO:2000116	regulation of cysteine-type endopeptidase activity	1/53	190/18888	0.415258323043619	0.481498223454495	0.415910732035047	SYK	1
GO:2001242	regulation of intrinsic apoptotic signaling pathway	1/53	190/18888	0.415258323043619	0.481498223454495	0.415910732035047	PRODH	1
GO:0006575	cellular modified amino acid metabolic process	1/53	191/18888	0.416915789557615	0.48251985700197	0.416793203321344	PRODH	1
GO:0006941	striated muscle contraction	1/53	191/18888	0.416915789557615	0.48251985700197	0.416793203321344	PKP2	1
GO:0046777	protein autophosphorylation	1/53	192/18888	0.418568646334287	0.483982165017227	0.418056322409766	AURKB	1
GO:0002377	immunoglobulin production	1/53	194/18888	0.421860580940835	0.485980261454548	0.419782247265647	CGAS	1
GO:0071466	cellular response to xenobiotic stimulus	1/53	194/18888	0.421860580940835	0.485980261454548	0.419782247265647	MCM7	1
GO:0071706	tumor necrosis factor superfamily cytokine production	1/53	194/18888	0.421860580940835	0.485980261454548	0.419782247265647	SYK	1
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	1/53	194/18888	0.421860580940835	0.485980261454548	0.419782247265647	SYK	1
GO:0051650	establishment of vesicle localization	1/53	196/18888	0.425134227057822	0.489298003919327	0.422648061987309	SDC1	1
GO:0031334	positive regulation of protein-containing complex assembly	1/53	197/18888	0.426764223097087	0.490719638584347	0.423876048063711	SYK	1
GO:0031396	regulation of protein ubiquitination	1/53	198/18888	0.428389684344524	0.491679019058396	0.424704746106249	FANCI	1
GO:0061157	mRNA destabilization	1/53	198/18888	0.428389684344524	0.491679019058396	0.424704746106249	MEX3D	1
GO:0006403	RNA localization	1/53	200/18888	0.431627051927737	0.494937661942968	0.427519511522909	MEX3D	1
GO:0050728	negative regulation of inflammatory response	1/53	201/18888	0.433238982912745	0.496328161991283	0.42872060399806	SYK	1
GO:0050779	RNA destabilization	1/53	202/18888	0.434846428404564	0.497710967317563	0.429915049891108	MEX3D	1
GO:0061014	positive regulation of mRNA catabolic process	1/53	203/18888	0.436449400645523	0.498627394303663	0.430706645373872	MEX3D	1
GO:0098739	import across plasma membrane	1/53	203/18888	0.436449400645523	0.498627394303663	0.430706645373872	SLC6A6	1
GO:0055001	muscle cell development	1/53	204/18888	0.438047911845191	0.499994081197036	0.431887168413411	SDC1	1
GO:0007623	circadian rhythm	1/53	205/18888	0.439641974180462	0.501353187070013	0.433061143084569	TOP2A	1
GO:0032869	cellular response to insulin stimulus	1/53	206/18888	0.441231599795643	0.502244394272879	0.43383095410792	NUCKS1	1
GO:0071674	mononuclear cell migration	1/53	206/18888	0.441231599795643	0.502244394272879	0.43383095410792	F11R	1
GO:0008016	regulation of heart contraction	1/53	208/18888	0.444397589280536	0.504923403542693	0.436145040956555	PKP2	1
GO:0050851	antigen receptor-mediated signaling pathway	1/53	208/18888	0.444397589280536	0.504923403542693	0.436145040956555	SYK	1
GO:0043270	positive regulation of monoatomic ion transport	1/53	211/18888	0.449113599850525	0.509350551655294	0.439969143149765	PKP2	1
GO:1902806	regulation of cell cycle G1/S phase transition	1/53	211/18888	0.449113599850525	0.509350551655294	0.439969143149765	CDK2	1
GO:0042594	response to starvation	1/53	212/18888	0.450676858361416	0.510657552363938	0.441098110184373	FOXO3	1
GO:0042098	T cell proliferation	1/53	213/18888	0.452235764257049	0.511491405797554	0.441818379907275	SYK	1
